7.038E-6,1.6715E-5,5.865E-6,5.865E-6,2.64E-6,5.571E-6,5.572E-6,2.053E-6,2.053E-6,6.451E-6,6.452E-6,6.745E-6,6.451E-6,6.451E-6,6.452E-6,1.2903E-5,6.452E-6,6.452E-6,7.918E-6,2.932E-6,2.932E-6,3.225E-6,6.451E-6,3.225E-6,6.451E-6,6.451E-6,2.639E-6,6.745E-6,6.451E-6,2.639E-6,6.745E-6,6.745E-6,2.639E-6,2.639E-6,2.639E-6,2.346E-6,1.0264E-5,2.053E-6,3.813E-6,3.812E-6,1.466E-6,1.466E-6,4.105E-6,3.812E-6,3.812E-6,1.759E-6,1.466E-6,2.346E-6,1.759E-6,1.466E-6,3.812E-6,3.812E-6,3.812E-6,1.76E-6,2.053E-6,4.105E-6,1.76E-6,1.759E-6,1.76E-6,1.76E-6,3.812E-6,1.76E-6,2.346E-6,1.759E-6,1.759E-6,2.053E-6,2.052E-6,1.467E-6,4.105E-6,3.813E-6,3.812E-6,4.106E-6,2.053E-6,1.76E-6,3.813E-6,1.76E-6,1.76E-6,3.812E-6,3.812E-6,2.053E-6,2.052E-6,2.346E-6,3.519E-6,1.467E-6,2.346E-6,2.053E-6,1.759E-6,2.053E-6,2.052E-6,2.053E-6,4.399E-6,1.76E-6,2.052E-6,4.106E-6,2.053E-6,2.053E-6,2.053E-6,4.105E-6,2.052E-6,2.053E-6,
3.226E-6,5.572E-6,2.639E-6,2.346E-6,2.053E-6,2.053E-6,5.572E-6,5.279E-6,5.278E-6,7.038E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,1.6422E-5,5.279E-6,5.278E-6,5.278E-6,5.279E-6,5.278E-6,5.571E-6,5.572E-6,5.279E-6,5.279E-6,5.279E-6,5.279E-6,5.278E-6,1.0557E-5,5.278E-6,2.346E-6,2.639E-6,2.346E-6,2.346E-6,2.346E-6,2.64E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,2.639E-6,4.692E-6,5.278E-6,2.053E-6,2.053E-6,2.052E-6,2.053E-6,2.346E-6,2.346E-6,5.279E-6,2.346E-6,2.346E-6,5.278E-6,4.692E-6,1.76E-6,1.759E-6,2.053E-6,2.053E-6,1.3489E-5,5.278E-6,2.346E-6,2.053E-6,2.346E-6,2.053E-6,5.278E-6,2.053E-6,5.278E-6,2.053E-6,2.346E-6,2.053E-6,2.346E-6,2.346E-6,2.346E-6,2.346E-6,5.572E-6,1.3196E-5,5.279E-6,5.571E-6,5.572E-6,3.226E-6,2.3166E-5,8.797E-6,8.8E-7,1.466E-6,1.173E-6,8.8E-7,1.173E-6,8.8E-7,8.8E-7,1.173E-6,1.173E-6,2.64E-6,2.639E-6,1.466E-6,8.8E-7,2.639E-6,8.79E-7,
2.933E-6,1.466E-6,1.466E-6,1.466E-6,1.466E-6,1.466E-6,1.466E-6,1.466E-6,3.812E-6,1.466E-6,1.466E-6,1.466E-6,1.466E-6,9.677E-6,3.519E-6,1.466E-6,1.759E-6,1.466E-6,1.467E-6,1.466E-6,1.466E-6,3.812E-6,1.466E-6,4.106E-6,1.467E-6,1.466E-6,3.812E-6,1.466E-6,3.813E-6,3.519E-6,3.813E-6,3.812E-6,3.812E-6,1.467E-6,1.466E-6,3.226E-6,1.467E-6,1.466E-6,4.105E-6,2.1408E-5,1.759E-6,1.2316E-5,7.918E-6,5.86E-7,8.8E-7,1.173E-6,8.8E-7,8.79E-7,8.8E-7,8.79E-7,1.173E-6,8.8E-7,8.8E-7,8.8E-7,8.8E-7,8.79E-7,2.346E-6,8.8E-7,1.759E-6,1.173E-6,1.759E-6,8.8E-7,2.052E-6,8.8E-7,8.8E-7,8.8E-7,8.8E-7,8.8E-7,2.053E-6,2.052E-6,2.053E-6,2.053E-6,8.8E-7,8.79E-7,2.053E-6,1.759E-6,2.053E-6,8.8E-7,8.8E-7,2.053E-6,2.053E-6,8.8E-7,3.812E-6,5.87E-7,8.79E-7,8.79E-7,8.79E-7,2.053E-6,2.346E-6,2.053E-6,8.8E-7,8.8E-7,8.79E-7,2.053E-6,8.8E-7,8.8E-7,8.8E-7,8.79E-7,8.8E-7,5.86E-7,
3.812E-6,1.466E-6,1.173E-6,3.226E-6,1.466E-6,3.225E-6,3.225E-6,1.173E-6,1.173E-6,1.173E-6,1.173E-6,1.466E-6,1.173E-6,1.466E-6,1.173E-6,1.173E-6,1.173E-6,3.226E-6,1.466E-6,1.173E-6,3.226E-6,1.173E-6,1.466E-6,3.225E-6,1.466E-6,1.466E-6,2.053E-6,1.759E-6,8.8E-7,1.466E-6,1.173E-6,1.173E-6,1.466E-6,1.173E-6,1.173E-6,1.173E-6,1.173E-6,1.173E-6,1.173E-6,1.76E-6,1.173E-6,1.173E-6,1.173E-6,8.8E-7,1.173E-6,1.466E-6,1.466E-6,1.173E-6,2.933E-6,1.173E-6,1.173E-6,1.467E-6,1.466E-6,1.173E-6,1.467E-6,1.466E-6,1.466E-6,1.173E-6,3.226E-6,1.173E-6,1.173E-6,1.173E-6,1.173E-6,3.226E-6,1.173E-6,3.226E-6,1.173E-6,1.173E-6,1.173E-6,2.933E-6,1.173E-6,3.226E-6,2.932E-6,2.639E-6,1.173E-6,1.173E-6,3.226E-6,2.933E-6,3.225E-6,2.639E-6,1.173E-6,1.173E-6,1.173E-6,2.639E-6,1.173E-6,1.466E-6,1.173E-6,1.467E-6,1.173E-6,1.173E-6,1.466E-6,1.173E-6,2.639E-6,1.466E-6,2.639E-6,1.173E-6,1.173E-6,9.091E-6,1.466E-6,1.173E-6,
8.504E-6,2.053E-6,2.052E-6,5.279E-6,5.279E-6,2.053E-6,5.278E-6,5.278E-6,2.052E-6,2.052E-6,2.053E-6,2.053E-6,2.052E-6,2.346E-6,1.76E-6,2.346E-6,2.053E-6,2.053E-6,2.346E-6,5.279E-6,2.053E-6,2.053E-6,5.279E-6,2.053E-6,2.346E-6,2.052E-6,5.571E-6,2.932E-6,2.639E-6,5.571E-6,2.64E-6,2.932E-6,2.639E-6,5.572E-6,5.278E-6,2.639E-6,2.932E-6,2.639E-6,2.64E-6,2.932E-6,2.932E-6,5.279E-6,2.053E-6,2.346E-6,2.346E-6,2.053E-6,2.346E-6,2.053E-6,2.053E-6,2.053E-6,2.053E-6,5.279E-6,2.052E-6,5.279E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,5.278E-6,2.053E-6,2.053E-6,5.279E-6,5.279E-6,5.278E-6,5.278E-6,5.278E-6,4.985E-6,5.279E-6,4.985E-6,4.986E-6,7.038E-6,2.053E-6,2.053E-6,5.278E-6,4.986E-6,5.279E-6,3.519E-6,3.226E-6,3.519E-6,3.519E-6,3.225E-6,9.091E-6,3.226E-6,3.519E-6,3.519E-6,3.519E-6,4.985E-6,5.278E-6,5.278E-6,5.278E-6,5.279E-6,5.279E-6,5.279E-6,5.572E-6,5.279E-6,5.279E-6,5.278E-6,
3.2257E-5,8.797E-6,8.505E-6,8.504E-6,8.504E-6,8.211E-6,8.504E-6,8.504E-6,8.504E-6,8.504E-6,8.504E-6,8.211E-6,8.211E-6,8.504E-6,8.504E-6,8.504E-6,8.505E-6,8.504E-6,8.504E-6,8.504E-6,8.504E-6,8.504E-6,8.505E-6,5.572E-6,9.09E-6,5.865E-6,5.865E-6,8.505E-6,5.572E-6,9.09E-6,8.504E-6,8.504E-6,8.504E-6,8.504E-6,8.505E-6,8.504E-6,8.504E-6,8.504E-6,1.7009E-5,8.504E-6,5.572E-6,5.571E-6,5.572E-6,5.572E-6,5.572E-6,5.571E-6,5.572E-6,5.572E-6,5.572E-6,5.572E-6,5.572E-6,5.572E-6,8.504E-6,8.504E-6,5.278E-6,8.504E-6,8.211E-6,4.986E-6,5.572E-6,8.797E-6,5.572E-6,5.865E-6,5.572E-6,5.279E-6,4.985E-6,5.572E-6,5.572E-6,5.572E-6,5.571E-6,5.865E-6,5.572E-6,5.572E-6,8.798E-6,1.085E-5,8.504E-6,8.504E-6,8.504E-6,8.797E-6,8.504E-6,8.504E-6,3.519E-6,3.226E-6,8.504E-6,3.519E-6,3.226E-6,2.1114E-5,8.211E-6,8.505E-6,8.504E-6,8.504E-6,3.519E-6,5.865E-6,5.572E-6,5.279E-6,8.504E-6,1.0264E-5,5.278E-6,3.812E-6,3.812E-6,3.812E-6,
4.6333E-5,1.6715E-5,7.332E-6,1.7008E-5,1.7888E-5,7.332E-6,1.7302E-5,7.038E-6,1.6715E-5,7.331E-6,7.038E-6,7.038E-6,7.331E-6,7.331E-6,1.6715E-5,7.038E-6,2.1994E-5,7.331E-6,7.038E-6,7.918E-6,1.6715E-5,7.331E-6,7.038E-6,7.331E-6,1.7009E-5,1.6715E-5,7.038E-6,7.331E-6,8.211E-6,7.038E-6,7.331E-6,7.332E-6,7.332E-6,7.332E-6,1.7008E-5,1.6715E-5,7.331E-6,7.331E-6,7.331E-6,7.332E-6,5.0146E-5,1.6715E-5,7.332E-6,7.037E-6,7.331E-6,1.6715E-5,8.211E-6,7.331E-6,1.2903E-5,1.2903E-5,1.2903E-5,1.2902E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2609E-5,1.2023E-5,1.261E-5,1.261E-5,1.261E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2609E-5,1.2903E-5,4.985E-6,4.985E-6,1.261E-5,1.261E-5,4.985E-6,1.4662E-5,1.2903E-5,1.4663E-5,1.2903E-5,1.2609E-5,1.261E-5,1.2609E-5,1.261E-5,1.2903E-5,1.2903E-5,1.2609E-5,1.2903E-5,1.2609E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.2903E-5,1.261E-5,1.261E-5,1.2903E-5,1.2903E-5,1.2903E-5,7.918E-6,1.349E-5,1.2903E-5,1.2609E-5,1.2903E-5,
1.45745E-4,2.6392E-5,2.6099E-5,2.6099E-5,1.5836E-5,1.6129E-5,2.6392E-5,1.6128E-5,1.6128E-5,1.6128E-5,1.5835E-5,1.6128E-5,1.7302E-5,2.61E-5,1.5835E-5,2.6979E-5,2.6393E-5,2.6392E-5,2.6392E-5,2.6393E-5,1.5835E-5,2.6393E-5,2.6392E-5,1.5836E-5,1.5835E-5,2.6393E-5,2.6392E-5,1.6128E-5,1.5836E-5,1.6129E-5,2.6392E-5,1.5836E-5,2.6393E-5,1.6129E-5,2.6393E-5,2.6393E-5,3.9588E-5,1.5835E-5,2.6392E-5,1.7302E-5,1.3196E-5,1.4076E-5,1.2903E-5,1.3196E-5,1.3196E-5,1.3196E-5,1.3196E-5,1.3196E-5,1.3196E-5,2.6393E-5,2.6099E-5,2.6979E-5,2.7859E-5,2.6393E-5,1.261E-5,1.261E-5,2.5805E-5,1.261E-5,1.2609E-5,1.2316E-5,1.2316E-5,2.6686E-5,9.384E-6,1.3196E-5,1.2902E-5,2.5513E-5,1.2317E-5,1.2609E-5,1.2316E-5,1.2024E-5,1.2316E-5,2.6099E-5,1.2316E-5,1.2609E-5,1.2903E-5,2.5806E-5,1.261E-5,1.261E-5,2.6393E-5,2.6685E-5,1.2903E-5,2.6099E-5,2.6099E-5,1.261E-5,1.2903E-5,1.3196E-5,2.5512E-5,1.261E-5,2.6099E-5,1.3196E-5,2.6099E-5,1.2903E-5,1.3196E-5,2.8152E-5,2.6099E-5,2.8152E-5,2.6099E-5,2.6099E-5,2.5806E-5,2.5512E-5,
5.63037E-4,5.1025E-5,5.2491E-5,5.1025E-5,5.1025E-5,5.0732E-5,5.2784E-5,5.1025E-5,5.1025E-5,5.3958E-5,2.522E-5,5.2785E-5,2.8152E-5,5.1025E-5,5.1025E-5,5.1026E-5,5.1025E-5,5.1025E-5,5.1318E-5,5.1025E-5,5.1025E-5,5.1025E-5,5.1025E-5,5.1025E-5,5.1026E-5,5.2491E-5,5.1025E-5,5.7476E-5,4.9266E-5,4.9266E-5,5.2491E-5,5.1025E-5,5.1025E-5,5.1025E-5,5.1025E-5,5.2785E-5,5.0146E-5,2.4926E-5,2.5219E-5,2.4926E-5,2.522E-5,2.6099E-5,5.1905E-5,1.9355E-5,1.7888E-5,2.4633E-5,2.4926E-5,2.522E-5,2.522E-5,2.522E-5,2.6099E-5,2.4926E-5,2.522E-5,5.1026E-5,2.4926E-5,5.0732E-5,2.5219E-5,2.522E-5,2.6392E-5,5.0732E-5,5.1025E-5,5.1026E-5,2.5219E-5,2.61E-5,2.522E-5,2.6392E-5,2.4926E-5,2.5219E-5,2.522E-5,2.5219E-5,2.5219E-5,5.2785E-5,5.1026E-5,5.1025E-5,2.5219E-5,5.0732E-5,5.9823E-5,2.4339E-5,5.9823E-5,5.0439E-5,5.1025E-5,2.4926E-5,2.5219E-5,5.6597E-5,2.4633E-5,5.0439E-5,4.9852E-5,5.1025E-5,5.1025E-5,2.346E-5,2.346E-5,5.1025E-5,5.1026E-5,2.346E-5,2.346E-5,2.3166E-5,5.1025E-5,2.4926E-5,5.1025E-5,6.1876E-5,
6.04092E-4,1.18472E-4,9.5599E-5,5.7476E-5,6.0409E-5,1.18472E-4,1.18766E-4,1.20819E-4,1.18472E-4,1.18473E-4,1.18766E-4,1.19939E-4,1.20232E-4,1.18473E-4,1.20525E-4,1.18179E-4,1.18472E-4,1.18473E-4,1.18765E-4,1.18179E-4,1.15247E-4,1.18766E-4,1.18179E-4,1.1554E-4,1.15833E-4,1.15247E-4,1.22285E-4,1.14954E-4,6.1875E-5,6.6274E-5,6.1875E-5,6.1875E-5,6.1875E-5,6.2168E-5,6.1876E-5,6.1875E-5,1.00291E-4,6.6275E-5,6.2168E-5,6.2168E-5,1.11142E-4,1.16419E-4,6.2462E-5,6.2169E-5,6.2168E-5,6.2169E-5,6.6861E-5,9.7358E-5,8.7095E-5,1.19352E-4,1.1378E-4,1.16127E-4,6.1876E-5,6.2462E-5,1.15833E-4,6.1875E-5,1.19059E-4,1.18766E-4,1.19058E-4,1.16127E-4,1.20232E-4,1.18179E-4,1.18472E-4,1.18473E-4,1.18472E-4,1.20525E-4,1.18472E-4,1.18473E-4,1.18766E-4,1.18473E-4,1.1818E-4,1.20819E-4,1.18473E-4,1.18472E-4,9.0614E-5,6.4808E-5,1.18473E-4,1.18473E-4,1.20525E-4,1.18766E-4,1.18765E-4,1.18179E-4,1.18472E-4,1.1554E-4,1.1818E-4,4.4867E-5,4.428E-5,4.4281E-5,4.428E-5,1.18179E-4,1.19939E-4,1.17886E-4,1.1818E-4,4.2228E-5,1.17886E-4,1.18179E-4,1.1466E-4,1.17886E-4,1.17886E-4,1.1554E-4,
